ID_Institution,ID_KG,picNumber,vatNumber,name,shortName,activityType,street,postCode,city,country,geolocation,organizationURL
,5685,,,Patronato de Turismo de Gran Canaria,,PUB,"Calle Triana, 93",35003,"Las Palmas de Gran Canaria,",ES   ,,www.grancanaria.com/patronato_turismo/3649.0.html
,885,,,Gram & Juhl A/S,,,Hirsevej 16,6100 ,HADERSLEV,DK   ,,www.gramjuhl.dk
,3315,998374053,IT03739990103,GRAAL TECH SRL,GT,PRC,VIA GROPALLO 4/10,16122,GENOVA,IT,"44.4094513,8.9448857",www.graaltech.it
,2289,,,Mecklenburg-Vorpommern; Ministry for Agriculture; Environment and Consumer Protection,,,Schloßstraße 2-4,19053,Schwerin,DE   ,,www.government-mv.de/The-Ministries/Ministry-of-Agriculture-and-Environment/
,3949,,,Dutch National Police Agency,,PUB,,,,NL   ,,www.government.nl/topics/police/organisation-of-the-dutch-police
,4061,,,"Ministry of  Agriculture, Nature and Food Quality",,OTH,,,,NL   ,,www.government.nl/ministries/ministry-of-agriculture-nature-and-food-quality
,6861,,,Public Health England,,OTH,Waterloo Road 133-155,SE1 8UG,London,GB   ,,www.gov.uk/government/organisations/public-health-england
,7026,,,UK Ministry of Defence,,OTH,Whitehall ,SW1A 2HB,London,GB   ,,www.gov.uk/government/organisations/ministry-of-defence
,6993,,,Technology Strategy Board,,OTH,,,,GB   ,,www.gov.uk/government/organisations/innovate-uk
,6510,,,Council for the Central Laboratory of the Research Councils,CCLRC,OTH,,,,GB   ,,www.gov.uk/government/organisations/council-for-the-central-laboratory-of-the-research-councils
,2944,999545425,IE4773186Q,"DEPARTMENT OF AGRICULTURE, FOOD AND THE MARINE",DAFF,PUB,Agriculture House - Kildare Street,NA,DUBLIN 2,IE,"53.33930645,-6.25468072918422",www.gov.ie
,485,,,Gotse Delchev Municipality,,,Tsaritsa Yoanna Str. 2,,Gotse Delchev,BG   ,,www.gotsedelchev.bg/
,6001,,,Region Gotland,,OTH,Besöksadress Visborgsallén 19,621 81,Visby,SE   ,,www.gotland.se
,6618,957798274,,GORTON CONSULTANCY LTD,GCL,PRC,ALLARDICE STREET 64,AB39 2AA,STONEHAVEN ABERDEENSHIRE,UK,,www.gortonconsultancy.com
,3792,994758087,LU11315637,GOODYEAR SA,GOODYEAR SA,PRC,AVENUE GORDON SMITH,7750,COLMAR BERG,LU,"49.8077623,6.0934536",www.goodyear.com
,2969,,,Goodbody Stockbrokers,,PRC,Ballsbridge,,Dublin 4,IE   ,,www.goodbody.ie
,5568,950726489,,INDUSTRIAL GONABE SL,IGO,PRC,CALLE COBALTO PARCELA 96,47012,VALLADOLID,ES,,www.gonabe.com
,884,988639909,DK30899849,GOMSPACE AS,GomSpace Aps,PRC,LANGAGERVEJ 6,9220,AALBORG,DK,"57.022709,9.977868",www.gomspace.com
,2122,986573809,,GOLLASCH STEPHAN - GOLLASCH CONSULT,GoConsult,PRC,GROSSE BRUNNENSTRASSE 61,22763,HAMBURG,DE,,www.gollaschconsulting.de
,5192,,,Goriska Local Energy Agency,GOLEA,,Trg Edvarda Kardelja 1,5000 , Nova Gorica,SI   ,,www.golea.si
,2121,,,Goethe University Frankfurt,,,,,,DE   ,,www.goethe-university-frankfurt.de
,5532,997656835,,GOBIERNO DE CANARIAS,GOBCAN,PUB,Avenida José Manuel Guimerá 5,38071,SANTA CRUZ DE TENERIFE,ES,"28.4597823,-16.2536377",www.gobcan.es
,4852,999924986,PT504076418,GMVIS SKYSOFT SA,GMVIS SKYSOFT,PRC,ALAMEDA DOS OCEANOS 115,1990 392,LISBOA,PT,"38.7077926,-9.136506",www.gmv.com.pt
,5542,999538053,ESA83135111,GRUPO MECANICA DEL VUELO SISTEMAS SA,GMV,PRC,CALLE ISAAC NEWTON 11 PARQUE TECNOLOGICO DE MADRID,28760,TRES CANTOS MADRID,ES,"40.59131,-3.706575584659375",www.gmv.com
,2966,997989157,IE0022099U,GALWAY-MAYO INSTITUTE OF TECHNOLOGY,GMIT,HES,DUBLIN ROAD GMIT RESEARCH AND INNOVATION OFFICE,H91T8NW,GALWAY,IE,"53.2744122,-9.0490632",www.gmit.ie
,97,998705502,ATU51438706,GREGOR MENDEL INSTITUT FUR MOLEKULARE PFLANZENBIOLOGIE GMBH,GMI,PRC,DR BOHR GASSE 3,1030,WIEN,AT,"48.1893417,16.4016928",www.gmi.oeaw.ac.at
,2581,985106490,EL094212973,GALAXIDI MARINE FARM AE,GMF,PRC,ANEMOKAMBI PLACE 1,33052,GALAXIDI,EL,"38.3775349,22.3829923",www.gmf-sa.gr
,6617,997735793,GB853078221,GLYCOMAR LIMITED,GlycoMar,PRC,DUNSTAFFNAGE MARINE LABOARATORY EUROPEAN CENTRE FOR MARINE BIOTECHNOLOGY DUNBEG ARGYLL,PA37 1QA,OBAN,UK,"56.415695,-5.4734688",www.glycomar.com
,3068,958772348,,GLUECAD LTD,GlueCAD,PRC,HANTKE STREET 39,31037,HAIFA,IL,,www.gluecad.com
,7057,998727327,GB393908356,UNIVERSITY OF GLOUCESTERSHIRE,UNIVERSITY OF GLOUCESTERSHIRE LBG,HES,THE PARK,GL50 2RH,CHELTENHAM,UK,"51.89083105,-2.1307451815330687",www.glos.ac.uk
,2587,,,Glonatech SA,,PRC,Palaiologou 87,152 32,Chalandri ,GR   ,,www.glonatech.com/
,1528,,,Globaware International Sarl,,PRC,,6200,NICE,FR   ,,www.globaware.com
,299,,,GlobalSign NV,,,Martelarenlaan 38,3010,Leuven,BE   ,,www.globalsign.com
,2035,,,European Climate Forum eV,ECF,,Neue Promenade 6,10178 ,Berlin,DE   ,,www.globalclimateforum.org
,6790,,,Noble Denton Consultants Ltd,,PRC,Tabernacle Street 39,EC2A 4AA,London,GB   ,,www.gl-nobledenton.com/
,2113,998020973,,Germanischer Lloyd AG,GL,PRC,Vorsetzen 35,20459,Hamburg,DE,,www.gl-group.com
,2585,996729515,EL095775349,GLAFCOS MARINE EPE,GME,PRC,FRAGIADON STR 45,18537,PIRAEUS,EL,"37.946168,23.655948278399336",www.glafcos-marine.com
,7056,999974165,GB671798093,UNIVERSITY OF GLASGOW,UoG,HES,UNIVERSITY AVENUE,G12 8QQ,GLASGOW,UK,"55.8720216,-4.2854872",www.gla.ac.uk
,2120,,,GKSS-Forschungszentrum Geesthacht GmbH,,,Max-Planck-Strasse 1,,GEESTHACHT,DE   ,,www.gkss.de
,3988,970996482,,GISPEN INTERNATIONAL BV,GISPEN INTERNATIONAL,PRC,PARALLELWEG WEST 23,4104 AZ,CULEMBORG,NL,,www.gispen.nl
,3311,998914149,IT03364480107,GISIG GEOGRAPHICAL INFORMATION SYSTEMS INTERNATIONAL GROUP ASSOCIAZIONE,GISIG,OTH,VIA PIACENZA 54,16137,GENOVA,IT,"44.4481358,8.9696081",www.gisig.it
,752,999430286,CZ26438003,GISAT S.R.O.,GISAT,PRC,MILADY HORAKOVE 1523/57A,170 00,PRAHA 7,CZ,"50.0995935,14.4260063",www.gisat.cz
,5529,,,GIPUZKOAKO FORU ALDUNDIA/DIPUTACION FORAL DE GIPUZKOA,,PUB,Gipuzkoa Plaza,20004 ,Donostia,ES   ,,www.gipuzkoa.eus/en/web/council
,3353,997828622,,Istituto Giordano spa,IG,PRC,Via Rossini 2,47814,Bellaria Igea Marina,IT,,www.giordano.it
,296,999662407,,G.I.M. GEOGRAPHIC INFORMATION MANAGEMENT NV,GIM,PRC,INTERLEUVENLAAN 5,3001,HEVERLEE,BE,,www.gim.be
,297,999662407,,G.I.M. GEOGRAPHIC INFORMATION MANAGEMENT NV,GIM,PRC,INTERLEUVENLAAN 5,3001,HEVERLEE,BE,,www.gim.be
,3313,956158295,,GIGANTE SRL,GIGAS,PRC,Viale Jonio 152 A,74121,TARANTO,IT,,www.gigantesrl.it
,4355,966518477,NO950912278MVA,GILDESKAL FORSKNINGSSTASJON AS,GIFAS,PRC,OYA,8140,INNDYR,NO,"67.039583,14.022344",www.gifas.no
,2119,,,Gesellschaft für Geophysikalische Untersuchungen mbH,GGU,,Amalienstraße 4, 76133 ,Karlsruhe,DE   ,,www.ggukarlsruhe.de
,1879,997786330,,MIKHEIL NODIA INSTITUTE OF GEOPHYSICS,IG-GAS,REC,M. ALEXIDZE STR. 1,0193,TBILISI,GE,,www.ggs.org.ge
,2110,999994341,DE138407750,HELMHOLTZ ZENTRUM POTSDAM DEUTSCHESGEOFORSCHUNGSZENTRUM GFZ,GFZ,REC,TELEGRAFENBERG 17,14473,POTSDAM,DE,"52.4009309,13.0591397",www.gfz-potsdam.de
,1535,,,Groupe d'Etudes et de Services pour l'Economie des Ressources,GEYSER,OTH,,34980, Saint Gély du Fesc,FR   ,,www.geyser.asso.fr
,881,999459677,DK55145016,Geological Survey of Denmark and Greenland,GEUS,OTH,OSTER VOLDGADE 10,1350,KOBENHAVN K,DK,"55.6867243,12.5700724",www.geus.dk
,1917,,,Baden-Wuerttemberg  State Health Office,,,Nordbahnhofstraße 135,70191,Stuttgart,DE   ,,www.gesundheitsamt-bw.de
,5517,953874139,ESB06565907,GABINETE DE GESTION INTEGRAL DE RECURSOS SL,GESTIONA GLOBAL,PRC,CALLE SANTAREM 4 1 OFICINA 2,06011,BADAJOZ,ES,"38.8768616,-6.9733409",www.gestionaglobal.es
,1826,999850296,FR91199119751,UNIVERSITE D'EVRY-VAL D'ESSONE,UEVE,HES,BOULEVARD FRANCOIS MITTERAND 23,91025,EVRY,FR,"48.6248519,2.426593",www.gerpisa.univ-evry.fr/
,2117,953172441,,GERMANWIND GMBH,GW,PRC,BARKHAUSENSTRASSE 2,27568,BREMERHAVEN,DE,,www.germanwind.info
,1311,962118363,FR80327948907,GE HYDRO FRANCE,GE HYDRO,PRC,204 ROND POINT DU PONT DE SEVRES,92100,BOULOGNE BILLANCOURT,FR,"48.8288205,2.23117",www.gerenewableenergy.com
,94,998860314,ATU44323200,GEOVILLE INFORMATIONSSYSTEME UND DATENVERARBEITUNG GMBH,GEOVILLE,PRC,SPARKASSENPLATZ 2,6020,INNSBRUCK,AT,"47.2658725,11.3948829",www.geoville.com
,751,,,GEO Group AS,,,Masná 1,702 00,OSTRAVA 2,CZ   ,,www.geo-praha.cz/
,2488,,,Vulkaneifel Geopark GmbH,,,Mainzer Str. 25,54550,Daun,DE   ,,www.geopark-vulkaneifel.de
,6135,,,Geotechnisches Institut AG,,,Gartenstrasse 13,,BERN,CH   ,,www.geo-online.com
,293,953766566,BE0843233074,GEONX SA,GeonX,PRC,RUE SANTOS DUMONT 7A BLOC C,6041,GOSSELIES,BE,"50.4653846,4.4301757",www.geonx.com
,5527,996169922,ESB83305557,GEONUMERICS SL,GN,PRC,AV CARL FRIEDRICH GAUSS 11,08860,CASTELLDEFELS BARCELONA,ES,"41.2861022,1.9824173",www.geonumerics.com
,2460,,,University of Goettingen; Department of Geobiology; Geoscience Centre,,,Goldschmidtstr. 3,37077,Göttingen,DE   ,,www.geomuseum.uni-goettingen.de/index_e.shtml
,2101,998727230,,GEOMER GMBH,GEOMER,PRC,IM BREITSPIEL 11B,69126,HEIDELBERG,DE,,www.geomer.de
,2154,986090458,DE281295378,HELMHOLTZ ZENTRUM FUR OZEANFORSCHUNG KIEL,GEOMAR,REC,WISCHHOFSTRASSE 1-3,24148,KIEL,DE,"54.32829965,10.1778962730563",www.geomar.de
,484,996371779,,GEOLOGICHESKI INSTITUT PRI BAN ST.DIMITROV,GI-BAS,REC,UL. AKAD GEORGI BONCHEV 24,1113,SOFIA,BG,"42.67336225,23.3673901731435",www.geology.bas.bg
,86,998164145,ATU40330600,GEOLOGISCHE BUNDESANSTALT,GBA,REC,NEULINGGASSE 38,1030,WIEN,AT,"48.2184016,16.38905453621296",www.geologie.ac.at
,753,998184321,,"GIS-GEOINDUSTRY, s.r.o.",GIS,PRC,TLESKACOVA 1329/16,323 00,Plzen,CZ,,www.geoindustry.cz
,3302,998544385,,Fondazione Nuovo Pignone,GEOG,REC,Via Felice Matteucci PO BOX: 6313 - 6314 2,50127,Florence,IT,,www.geoilandgas.com/
,1526,996563548,FR18499836831,GEOGREEN,GEOGREEN,PRC,Rue Eugene et Armand Peugeot 7,92563,RUEIL MALMAISON,FR,"48.8897683,2.1726808",www.geogreen.fr/index_en.html
,5020,,,National Institute of Marine Geology and Geo-ecology,GeoEcoMar,,Dimitrie Onciu Street 23-25,24053,Bucharest,RO   ,,www.geoecomar.ro/
,2584,,,Geoapikonisis SA,,PRC,11 Maiandroupoleos Str,,ATHENS,GR   ,,www.geoapikonisis.gr
,5109,998886019,,FEDERAL STATE UNITARY ENTERPRISE STATE SCIENTIFIC-RESEARCH INSTITUTE OF GENETICS AND BREEDING OF INDUSTRIAL MICROORGANISMS,GosNIIgenetikaBioinf,PRC,1ST DOROZHNY PROEZD 1,117545,MOSKVA,RU,,www.genetika.ru
,1524,996686059,,GENESIS S. A.,GEN,PRC,Domaine du Petit Arbois,13545,AIX EN PROVENCE,FR,,www.genesis-acoustics.com
,1523,,,Générale d' Infographie SA,,PRC,route de Sartrouville 66,78230,LE PECQ,FR   ,,www.generale-infographie.fr
,5523,951666128,ESB27429885,GENEAQUA SL,GENEAQUA,PRC,CALLE RIBADEO 18 1 IZQUIERDA,27002,LUGO,ES,"43.61249115,-7.587845232290952",www.geneaqua.com
,2536,997993813,,BALKAN ENVIRONMENTAL ASSOCIATION,BENA,OTH,ALEXANDER TECHNOLOGICAL EDUCATIONAL INSTITUTE OF THESSALONIKI,57400,THESSALONIKI,EL,,www.gen.teithe.gr/~bena
,4084,,,Municipality of Sluis,,PUB,Postbus 27,4500 AA,Oostburg ,NL   ,,www.gemeentesluis.nl/
,4081,,,Municipality of Langedijk,,PUB,Vroedschap 1,1722 GX,Zuid-Scharwoude,NL   ,,www.gemeentelangedijk.nl
,6626,,,Gwent Electronic Materials Ltd,,,"Monmouth House, Mamhilad Park",,,GB   ,,www.g-e-m.com
,2100,973338450,,GEHRING TECHNOLOGIES GMBH,GEHRING,PRC,GEHRINGSRASSE 28,73760,OSTFILDERN,DE,,www.gehring.de
,2099,956342207,,GEFCO DEUTSCHLAND GMBH,GEF,PRC,KURHESSENSTRASSE 13,64546,MORFELDEN WALLDORF,DE,,www.gefco.net
,3308,959248327,IT03236780403,GECOSISTEMA SRL,GECOSISTEMA SRL,PRC,PIAZZA MALATESTA 21,47900,RIMINI RN,IT,"44.0591175,12.5639675",www.gecosistema.eu
,3173,,,Camera di Commercio di Genova,,PUB,"Via Garibaldi, 4",16124,Genova ,IT   ,,www.ge.camcom.it
,2967,972651302,IE9762540O,GAVIN AND DOHERTY GEOSOLUTIONS LTD,GDG,PRC,KILLACLORAN UPPER,-,AUGHRIM WICKLOW,IE,"52.8550688,-6.3290333",www.gdgeo.com
,4692,970690350,,STOCZNIA GDANSK SA,Gdansk Shipyard,PRC,Na Ostrowiu 15/20,80873,Gdansk,PL,,www.gdanskshipyard.pl
,4732,970690350,,STOCZNIA GDANSK SA,Gdansk Shipyard,PRC,Na Ostrowiu 15/20,80873,Gdansk,PL,,www.gdanskshipyard.pl
,6615,,,Glasgow Caledonian University,GCU,HES,Hinxton,G4 0BA,Glasgow,GB   ,,www.gcu.ac.uk
,882,998180926,,Global Biodiversity Information Facility,GBIFS,PUB,Universitetsparken  15,2100,Copenhagen,DK,"55.65054105,12.543319970472034",www.gbif.org
,2970,997433250,,Green Biofuels Ireland Limited,GBI,PRC,Marshmeadows,N/A,"New Ross, Co.Wexford",IE,,www.gbi.ie
,4970,,,University of the Azores; Azorean Biodiversity Group,UAc,REC,"Rua Capitão João d´Ávila, sn. Pico da Urze",9700-042 ,Angra do Heroísmo,PT   ,,www.gba.uac.pt/
,2097,997916892,,GAUSS GESELLSCHAFT FUR ANGEWANDTEN UMWELTSCHUTZ UND SICHERHEIT IM SEEVERKEHR MBH,GAUSS mbH,PRC,WERDERSTRASSE 73,28199,BREMEN,DE,,www.gauss.org
,877,997625407,DK26040299,GATEHOUSE SATCOM A/S,GATEHOUSE,PRC,STROMMEN 6,9400,NORRESUNDBY,DK,"57.086202,9.958058",www.gatehouse.dk
,7288,998471732,DK25138406,INVESTORNET-GATE2GROWTH APS,InvestorNet-Gate2Growth,PRC,DIPLOMVEJ 381 ST,2800,KGS LYNGBY,DK,"55.7532676,12.5226347",www.gate2growth.com
,6612,999743887,GB466275227,GARRAD HASSAN & PARTNERS LIMITED,GARRAD HASSAN,PRC,ONE LINEAR PARK AVON STREET TEMPLE QUAY,BS2 0PS,BRISTOL,UK,"51.453493,-2.5973936",www.garradhassan.com/
,6614,999743887,GB466275227,GARRAD HASSAN & PARTNERS LIMITED,GARRAD HASSAN,PRC,ONE LINEAR PARK AVON STREET TEMPLE QUAY,BS2 0PS,BRISTOL,UK,"51.453493,-2.5973936",www.garradhassan.com/
,3779,985074383,LT100005107912,Gamtos tyrimų centras,NRC,REC,Akademijos g. 2,LT-08412,Vilnius,LT,"54.7527821,25.2629299801811",www.gamtostyrimai.lt
,5521,964648414,,"""GAMMA SOLUTIONS, S.L.""",Gamma,PRC,CALLE BENJAMIN OUTRAM 4 PARQUE,28919,LEGANES,ES,,www.gammasolutions.es
,5522,964648414,,"""GAMMA SOLUTIONS, S.L.""",Gamma,PRC,CALLE BENJAMIN OUTRAM 4 PARQUE,28919,LEGANES,ES,,www.gammasolutions.es
,6134,998059288,CHE103359308TVA,GAMMA REMOTE SENSING RESEARCH AND CONSULTING AG,GAMMA,PRC,Worbstrasse 225,3073,GUMLIGEN,CH,"46.9328951,7.5070663",www.gamma-rs.ch
,5520,999792387,ESB31890205,SIEMENS GAMESA RENEWABLE ENERGY INNOVATION & TECHNOLOGY S.L.,SIEMENS-GAMESA IT,PRC,AVENIDA CIUDAD DE LA INNOVACION 9 Y 11,31621,SARRIGUREN,ES,"42.81704,-1.6022819",www.gamesa.es
,2965,,,Galway County Council,,PUB,Prospect Hill,,Galway,IE   ,,www.galway.ie
,3534,999945938,,SELEX GALILEO SPA,GAV,PRC,Via Albert Einstein 35,50013,CAMPI BISENZIO,IT,,www.galileoavionica.it
,6611,,,Galgael Trust,,OTH,"Fairley St, Glasgow 15",G51 2SN,Glasgow,GB   ,,www.galgael.org
,5518,,,GAIKER Foundation,,OTH,"Parque Tecnológico, Ed. 202",48170,Zamudio,ES   ,,www.gaiker.es
,5287,,,Asociación de Industrias de las Tecnologías Electrónicas y de la Información del País Vasco,GAIA,,"C/ Portuetxe, 14",20.018,Donostia,ES   ,,www.gaia.es
,2096,999415639,DE129357512,GAF AG,GAF AG,PRC,ARNULFSTRASSE 199,80634,MUNCHEN,DE,"48.149391,11.5224719",www.gaf.de
,2580,,,GAC Shipping SA,,PRC,"11, N. Kountourioutou Street",,THESSALONIKI,GR   ,,www.gacworld.com
,886,997713095,,GRAFISK ARBEJDSGIVERFORENING,GA,PRC,Helgavej 26,5230,Odense M,DK,,www.ga.dk
,2075,999981440,,FORSCHUNGSZENTRUM KARLSRUHE GMBH,FZK,HES,Weberstrasse 5,76133,KARLSRUHE,DE,,www.fzk.de
,2074,999980470,DE122624631,FORSCHUNGSZENTRUM JUELICH GMBH,Jülich,REC,WILHELM JOHNEN STRASSE,52428,JUELICH,DE,"50.902081,6.3991466",www.fz-juelich.de
,4321,,,County Governor of Rogaland,,OTH,,4010 ,Stavanger,NO   ,,www.fylkesmannen.no/rogaland/
,6714,952493538,,LKL TEC LIMITED,FYBA,PRC,"UNIT C CRYSTAL WORKS, UNION ROAD",WF15 7JT,LIVERSEDGE,UK,,www.fybagrate.co.uk
,365,997949484,BE0880212840,FONDS VOOR WETENSCHAPPELIJK ONDERZOEK-VLAANDEREN,FONDS WETENSCHAPPELIJK ONDERZOEK - VLAANDEREN FWO,REC,EGMONTSTRAAT 5,1000,BRUSSEL,BE,"50.8373154,4.4006155",www.fwo.be
,64,998735960,ATU37675903,FONDS ZUR FÖRDERUNG DER WISSENSCHAFTLICHEN FORSCHUNG,FWF,PUB,SENSENGASSE 1,1090,WIEN,AT,"48.2194554,16.3525902",www.fwf.ac.at
,2361,,,Research Association Berlin eV,,,Rudower Chaussee 17,12489,Berlin,DE   ,,www.fv-berlin.de/organisation-1/organisation-1?set_language=en
,2073,999927120,DE136785011,FORSCHUNGSVERBUND BERLIN EV,FBV,REC,RUDOWER CHAUSSEE 17,12489,BERLIN,DE,"52.4309878,13.534391",www.fv-berlin.de
,1520,,,Futuribles,,OTH,Rue de Babylone 47,75007,Paris,FR   ,,www.futuribles.com
,2094,996851056,DE814535804,Future Shape GmbH,FS,PRC,ALTLAUFSTRASSE 34,85635,HOHENKIRCHEN SIEGERTSBRUNN,DE,"48.0229127,11.7163444",www.future-shape.com
,5514,957293971,,Futuna Blue España SL,FB,PRC,Albina del Puente 5,11100,San Fernando,ES,,www.futunablue.com
,1167,995185954,FI17546608,Furuno Finland Oy,FUR,PRC,Niittyrinne  7,2270,Espoo,FI,"60.166134,24.7061186680741",www.furuno.fi
,442,998369009,,UNIVERSIDADE FEDERAL DO RIO GRANDE-FURG,FURG,HES,AVENIDA ITALIA KM 8 CAMPUS CARREIROS,96201 900,RIO GRANDE,BR,"-29.8425284,-53.7680577",www.furg.br
,5492,,,Fundación de Puertos de Las Palmas,,OTH,,,,ES   ,,www.fundacionpuertos.com
,5495,,,Fundación Galicia Europa,FGE,PUB,Rúa do Hórreo 61,15701,Santiago de Compostela ,ES   ,,www.fundaciongaliciaeuropa.eu/
,5509,998917059,,Fundacion para o Fomento da Calidade Industrial e o Desenvolvemento Tecnoloxico de Galicia,CIDTG,REC,PRAZA DE EUROPA 10 A 6B,15707,SANTIAGO DE COMPOSTELA,ES,,www.fundacioncalidade.org
,5490,998709188,ESG97360325,"FUNDACION DE LA COMUNIDAD VALENCIANA PARA LA INVESTIGACION, PROMOCION Y ESTUDIOS COMERCIALES DE VALENCIAPORT",VPF,REC,Avenida Muelle del Turia s/n,46024,VALENCIA,ES,"39.4699014,-0.3759512",www.fundacion.valenciaport.com
,5831,,,"Valenciaport Foundation for Research, Promotion and Commercial Studies of the Valencian region",Valenciaport Foundation,OTH,"Avda. del Muelle del Turia,",,,ES   ,,www.fundacion.valenciaport.com
,5513,,,Fundación Universidade da Coruña,FUAC UDC,OTH,"Paseo Ronda, 47",15011,A Coruña,ES   ,,www.fundacion.udc.es
,3985,983920471,NL005508770B01,FUJIFILM MANUFACTURING EUROPE BV,FUJIFILM,PRC,OUDENSTAART 1,5047 TK,TILBURG,NL,"51.5943045,5.0160514",www.fujifilmtilburg.nl
,290,951868470,,FUGRO BELGIQUE SA,Fugro Belgique/Belgi,PRC,Avenue de Broqueville 12,1150,BRUXELLES,BE,,www.fugrogeoconsulting.com
,3984,,,Fugro Engineers BV,,PRC,P.O. Box 250,,LEIDSCHENDAM,NL   ,,www.fugro.com
,2093,996551423,,FUCHS Fördertechnik AG,FUCHS,PRC,Am Knick 18,22113,Oststeinbek,DE,,www.fuchs-ag.de
,2087,999994826,DE811304768,FREIE UNIVERSITAET BERLIN,Freie Universitaet Berlin,HES,KAISERSWERTHER STRASSE 16-18,14195,BERLIN,DE,"52.4479315,13.2857452529264",www.fu-berlin.de
,3813,999799759,,Fondazzjoni Temi Zammit,FTZ,OTH,"Ir-Razzett tal-Hursun, University of Malta",MSD 06,Msida,MT,,www.ftz.org.mt
,2787,,,"Institute of Geodesy, Cartography and Remote Sensing",FMI,REC,Bosnyák tér 5,H-1149,Budapest,HU   ,,www.ftf.bfkh.gov.hu/portal_en/
,2069,996589253,,Flensburger Schiffbau-Gesellschaft mbH & Co KG,FSG,PRC,Batteriestrasse 52,24939,Flensburg,DE,,www.fsg-ship.de
,2964,958656336,IE9589025I,FOOD SAFETY AUTHORITY OF IRELAND,FSAI,PUB,LOWER ABBEY STREET ABBEY COURT,1,DUBLIN,IE,"53.3497645,-6.2602731",www.fsai.ie
,4136,,,Province of Fryslân,,PUB,Tweebaksmarkt 52,8911 KZ,Leeuwarden,NL   ,,www.fryslan.frl
,4143,,,Provincie Fryslân,,PUB,Tweebaksmarkt 52,8911 KZ,Leeuwarden ,NL   ,,www.fryslan.frl
,1498,998508689,,FONDATION POUR LA RECHERCHE STRATEGIQUE,FRS,REC,RUE DAMESME 27,75013,PARIS,FR,"48.8492437,2.2750144",www.frstrategie.org
,6599,,,Fisheries Research Services,FRS,,375 Victoria Road,PO Box101,,GB   ,,www.frs-scotland.gov.uk
,7319,999823427,FO328871,HAVSTOVAN,HAV,PUB,NOATUN 1,FO110,TORSHAVN,FO,"62.0056253,-6.77908663134441",www.frs.fo
,93,995970975,ATU52614407,FRONIUS INTERNATIONAL GMBH,FRONIUS,PRC,FRONIUSSTRASSE 1,4643,PETTENBACH,AT,"47.9614255,14.0161792",www.fronius.com
,4351,,,Friluftsrådet Vest,,PUB,"Tysvær Rådhus, Postboks 63",5575,Aksdal,NO   ,,www.friluftsradetvest.no/
,2092,,,FRIENDSHIP SYSTEMS GmbH,,,Benzstrasse 2,14482,POTSDAM,DE   ,,www.friendship-systems.com/
,4841,,,"Fresti-Sociedade de Formação e Gestão de Navios, Lda",,,Madan Park - Campus FCT/UNL,,CAPARICA,PT   ,,www.fresti.pt
,4843,,,Fundições Portuguesas Lda,Fundilusa,,Madan Park - Campus FCT/UNL,,CAPARICA,PT   ,,www.fresti.pt
,5408,,,"Construcciones Navales P. Freire, SA",FREIRE SHIPYARD,PRC,"Av. da Beiramar, 18",36208 ,Vigo,ES   ,,www.freireshipyard.com/es
,4347,992011920,,FOBOX AS,Fred Olsen,PRC,Hvitstenveien 11,No-1545,Hvitsten,NO,,www.fredolsen.no
,6608,,,Fred Olsen Ltd,,PRC,Vincent Square 65, SW1P 2NU,London,GB   ,,www.fredolsen.co.uk
,2082,999984059,DE129515865,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,HANSASTRASSE 27C,80686,MUNCHEN,DE,"48.1322435,11.529588",www.fraunhofer.de
,2163,966124463,DE274208407,HOUSE OF LOGISTICS & MOBILITY (HOLM) GMBH,HOLM,PRC,BESSIE COLEMAN STRASSE 7 GATEWAY GARDENS,60549,FRANKFURT AM MAIN,DE,"50.0561556,8.6015298",www.frankfurt-holm.de/
,1504,,,France Turbot SAS,,PRC,Le Bon Port,85740 ,L'Épine,FR   ,,www.france-turbot.com
,1741,998623828,FR06452821218,SCEA FRANCE HALIOTIS,FRHAL,PRC,KERAZAN,29880,PLOUGUERNEAU,FR,"48.6129694,-4.558637",www.francehaliotis.com
,1502,998959933,FR49489245282,FRANCE EUROPE INNOVATION SAS,FEI,PRC,235 RUE DU FAUBOURG SAINT HONORE,75008,PARIS,FR,"48.8774404,2.2988065",www.france-europe-innovation.fr
,2079,951205281,,FRANATECH GMBH,Franatech,PRC,IN DER MARSCH 8,21339,LUNEBURG,DE,,www.franatech.com
,5903,998671649,SE556744536501,FOV FABRICS AB,FOV,PRC,NORRBY LANGGATA  45,503 08,BORAS,SE,"57.715911899999995,12.891689409723796",www.fov.se
,2076,998385305,,FOS FASEROPTISCHE SYSTEME MESSTECHNIK GMBH,FOS,PRC,RUTGERSSTRASSE 40,24790,SCHACHT AUDORF,DE,,www.fos-messtechnik.de
,1782,,,Syndicat Mixte du ''Forum des Marais Atlantiques'',FMA,OTH,,,,FR   ,,www.forum-zones-humides.org/comite-syndical-forum-marais.aspx
,1165,997534324,FI21700292,FORUM VIRIUM HELSINKI OY,RADIO- JATELEVISIOTEKNIIKAN TUTKIMUS RTT,OTH,UNIONINKATU 24,00130,HELSINKI,FI,"60.1667936,24.9509152",www.forumvirium.fi
,4776,,,Associação I Go Oceans - Investigação e Gestão dos Oceanos,,OTH,Av. da Liberdade S/N,4450-718,,PT   ,,www.forumoceano.pt/
